t,content,content_tokenized
1,一個台灣外交官的痛心告白是誰殺了我們的外交官外交部駐日大阪辦事處處長蘇啟誠輕生，讓我非常痛心難過。我們同是外交官前後期的學員，蘇學長認真踏實，是個典型的嘉義孩子，老老實實，從不張狂。一路從科員丶三等秘書丶組長做到沖繩辦事處處長，然後在兩個月前升仼大阪辦事處處長。到底是誰殺了他一個本本份分丶兢兢業業，一生為台灣外交奮鬥的專業外交官民進黨上台以後，大幅撤換駐外使節中的職業外交官，改派民進黨的政治人物或其子女。這些政治任命的大使丶代表丶公使丶副代表，全都在派駐在好山好水的城市，如東京丶巴黎丶柏林丶愛爾蘭丶瑞士丶泰國等地，沒有一個派往須要打仗丶捍衛邦交丶生活艱困丶須要忍受瘧疾黃熱病的非洲丶太平洋小島或加勒比海。這些政治任命的駐外大使丶代表，在這些舒適的城市吃香喝辣，佔盡便宜，坐享公費支付的官邸丶專屬轎車司機和年薪五百萬的俸祿。由於這些政治人物的生涯規劃根本不在外交工作，而在於國內的政治升遷，因此他們最在意的事，不是把對外工作做好，而是好好接待來自國內的民進黨高官；他們汲汲營營的，不是如何尋求外交突破，而是在外國人面前粉飾宣揚蔡政府的國內政績。因此，一旦遇到困難，這些大使丶公使丶代表丶副代表就推諉責任給我們這群職業外交官，說什麼因為自己不是外交體系出身，所以無法駕馭這些外交官僚又說我們久駐國外，對國內實情缺乏瞭解或諷刺我們只會作外交官，不能體恤民情。結果，我們這群專業外交官全成了替這些政治人物擦屁股的佣人和承受國內輿論指責的代罪羔羊。我們只是群職業外交官，不懂政治操作，也沒有國內政黨和媒體的奧援，更有苦說不出，只能瞪著眼看著這群不會辦外交的政治人物在鏡頭面前表演作秀丶推卸責任。一位大使前輩就說現在不要叫年輕人考外交特考了，考得再好，還不如去當民進黨助理，跟對人，幾年就可以當大使。你說，是誰，殺了我們的外交官,一個 台灣 外交官 的 痛心 告白 是 誰 殺 了 我們 的 外交官 外交部 駐 日 大阪 辦事處 處長 蘇啟誠 輕生 讓 我 非常 痛心 難 過 我們 同是 外交官 前 後 期 的 學員 蘇學長 認真 踏實 是 個 典型 的 嘉義 孩子 老 老 實實 從 不張 狂 一路 從 科 員 丶 三等 秘 書 丶 組 長 做到 沖 繩 辦 事 處 處 長 然 後 在 兩個 月前 升 仼 大阪 辦事處 處長 到底 是 誰 殺 了 他 一個 本本 份 分 丶兢兢 業 業 一生 為 台灣 外交 奮鬥 的 專業 外交官 民進黨 上台 以 後 大幅 撤換 駐 外 使 節 中 的 職業 外交官 改派 民進黨 的 政治 人物 或其 子女 這些 政治 任命 的 大使 丶 代表 丶 公使 丶 副 代表 全都 在 派 駐 在 好山好水 的 城市 如 東京 丶 巴黎 丶 柏林 丶 愛 爾 蘭 丶 瑞士 丶 泰 國 等 地 沒有 一個 派 往須 要 打仗 丶 捍衛 邦交 丶 生活 艱 困 丶 須 要 忍受 瘧疾 黃熱病 的 非洲 丶 太平洋 小島 或 加勒比海 這些 政治 任命 的 駐外 大使 丶 代表 在 這些 舒適 的 城市 吃香喝辣 佔 盡 便宜 坐享 公費 支付 的 官邸 丶 專 屬 轎 車 司 機 和 年薪 五百 萬 的 俸祿 由 於 這些 政治 人物 的 生涯 規劃 根本 不 在 外交 工作 而 在 於 國內 的 政治 升遷 因此 他們 最 在意 的 事 不是 把 對外 工作 做好 而是 好好 接待 來 自 國內 的 民進黨 高官 他們 汲汲 營營 的 不是 如何 尋求 外交 突破 而是 在外 國人 面前 粉飾 宣揚 蔡 政府 的 國內 政績 因此 一旦 遇到 困難 這些 大使 丶 公使 丶 代表 丶 副 代表 就 推諉 責任 給 我們 這 群 職業 外交官 說 什麼 因為 自己 不是 外交 體系 出身 所以 無法 駕馭 這些 外交 官僚 又 說 我們 久 駐 國外 對 國內 實情 缺乏 瞭解 或 諷刺 我們 只 會 作 外交官 不能 體恤 民情 結果 我們 這 群 專業 外交官 全 成 了 替 這些 政治 人物 擦屁股 的 佣人 和 承受 國內 輿論 指責 的 代罪羔羊 我們 只是 群 職業 外交官 不 懂 政治 操作 也 沒有 國內 政黨 和 媒體 的 奧援 更 有 苦 說 不出 只能 瞪著 眼看 著 這 群 不 會 辦 外交 的 政治 人物 在 鏡頭 面前 表演 作秀 丶 推卸 責任 一位 大使 前輩 就 說 現在 不要 叫 年 輕 人 考 外交 特考 了 考得 再 好 不如 去 當 民進黨 助理 跟 對人 幾年 就 可以 當 大使 你 說 是 誰 殺 了 我們 的 外交官
1,呈報調查內幕高金立委及幹員，經四個多月明察暗訪，終於水落石出，一定要看這是你我都必須知道的訊息，為什麼管碧玲女婿可以派駐外國，為什麼任用一堆未經外交特考，未經訓練的非外交人員它比補貼韓國越南東南亞人到台灣旅遊金還要多出百倍請您踴躍轉傳出去讓全民知道目前的政府到底為國家人民做些什麼為什麼拼命要砍年金魔鬼在玩五鬼搬運讓您我更窮甚至禍害我們的子孫請先看看吧,呈報 調查 內幕 高金 立委 及 幹員 經 四個 多月 明察 暗訪 終於 水落石出 一定 要 看 這 是 你 我 都 必須 知道 的 訊息 為 什麼 管碧玲 女婿 可以 派 駐 外國 為 什麼 任用 一堆 未經 外交 特考 未經 訓練 的 非 外交 人員 它 比 補貼 韓國 越南 東南亞 人 到 台灣 旅遊金 還 要 多出 百倍 請 您 踴躍 轉傳 出去 全民 知道 目前 的 政府 到底 為 國家 人民 做 些 什麼 為 什麼 拼命 要 砍 年金 魔鬼 在 玩五 鬼 搬運 讓 您 我 更 窮 甚至 禍害 我們 的 子孫 請 先 看看 吧
1,豪大雨過後最好少往山裏去補充一下第一個視頻是天祥太魯閣第二個視頻是屏東山地門,豪 大雨 過 後 最好 少 往 山 裏 去 補 充 一下 第一 個 視 頻 是 天祥 太魯閣 第二 個 視 頻 是 屏東 山地 門
1,外資大量撤資關閉工廠，4500萬中國人失業。要準備前往中國之前，請先看完這個視頻之後，再決定是否前往中國發展。,外資 大量 撤資 關閉 工廠 4500 萬 中國 人 失業 要 準備 前往 中國 之前 請 先 看 完 這個 視頻 之 後 再 決定 是否 前往 中國 發展
1,身分證掉了只要一通電話就可掛失LINETODAY,身分 證掉 了 只要 一通 電話 就 可掛 失 LINETODAY
1,請求協尋鄭心怡，女，瑞祥國小5年級，身高約150，831週五至今，已經失蹤兩天，目前家人急著找尋，善心人士如有看到，麻煩請撥打電話小沙子0919878570感謝各位大大感恩朋友轉傳也請大家幫忙轉傳。,請求 協尋 鄭心怡 女 瑞祥國 小 5 年級 身高 約 150 831 週五 至今 已經 失 蹤 兩 天 目前 家人 急著 找 尋 善心人士 如 有 看到 麻煩 請 撥 打 電話 小 沙子 0919878570 感謝 各位 大大 感恩 朋友 轉傳 也 請 大家 幫忙 轉傳
1,台中媒體不會報導的請用力分享出去，這錢誰要出httphssszncomarchives36255,台中 媒體 不 會 報導 的 請 用力 分享 出去 這 錢 誰 要 出 httphssszncomarchives36255
1,台灣自來水股份有限公司南區工程處停水通知台灣自來水股份有限公司南區工程處辦理坪頂淨水場改善工程，訂於107年9月19日0時星期三起至107年9月20日星期四上午8時止，停水32小時含施工18小時及復水14小時，停水區域如下一鼓山區全區。二左營區全區。三大樹區義大世界及宿舍。四鳥松區夢裡里大華里鳥松里。五岡山區嘉興里華崗里大莊里潭底里嘉峰里三和里。六橋頭區全區。七燕巢區角宿里鳳雄里橫山里。八彌陀區全區。九梓官區全區。十大社區全區含大社工業區。十一楠梓區全區含楠梓加工區。十二仁武區全區含仁武工業區。十三阿蓮區全區峰南里峰北里除外。十四路竹區甲南里環球路沿線用戶甲北里下坑里竹園里。請上揭地區居民及早儲水備用並配合節約用水，停水期間務必關閉抽水馬達，慎防火警。,台灣 自來 水 股份 有限公司 南區 工程 停水通知 台灣 自來 水 股份 有限公司 南區 工程 處辦 理坪 頂 淨 水場 改善 工程 訂 於 107 年 9 月 19 日 0 時 星期三 起至 107 年 9 月 20 日 星期四 上午 8 時 止 停水 32 小 時 含 施工 18 小時及 復 水 14 小 時 停水 區域 如下 一 鼓山 區 全區 二 左營區 全區 三 大樹 區義 大 世界 及 宿舍 四 鳥 松區 夢裡里 大華 里 鳥松 里 五岡山區 嘉興里華崗里大莊 里 潭底 里嘉峰 里 三 和 里 六橋 頭區 全區 七 燕巢 區角 宿里鳳雄 里 橫 山里 八彌陀區 全區 九 梓官 區 全區 十大 社區 全區 含大 社工 業區 十一 楠梓 區 全區 含 楠梓 加工 十二 仁武 區 全區 含 仁武 工業區 十三 阿蓮區 全區 峰 南里峰 北里 除外 十四 路竹 區 甲 南里 環球 路沿 線用戶 甲 北里 下 坑里 竹園 里 請 上 揭 地區 居民 及早 儲水 備用 並 配合 節約 用水 停水 期間 務必 關閉 抽水 馬達 慎防 火警
1,各位朋友大家好我是斗六警察分局長平派出所所長薛旭峰，警方提醒大家，因為中南部這次大豪雨造成的泡水車非常非常多，請大家最近外出的時候，車子盡量不要隨便停，盡量要找有人看管的停車場或有監視錄影器照得到的路邊停車，因為中南部泡水車需要很多很多零件。警方將加強防制汽機車失竊勤務，在此並呼籲全民發揮守望相助精神，共同守護家園。如有發現可疑人事物，請立即撥打110報案，斗六警察分局長平派出所055327649關心您。,各位朋友 大家 好 我 是 斗六 警察 分局 長平 派出所 所長 薛旭峰 警方 提醒 大家 因為 中南部 這次 大 豪雨 造成 的 泡水 車 非常 非常 多 請 大家 最近 外出 的 時候 車子 盡量 不要 隨便 停 盡量 要 找 有人 看管 的 停 車場 或 有 監視錄 影器 照 得到 的 路邊 停車 因為 中南部 泡水 車 需要 很多很多 零件 警方 將 加強 防制 汽機車 失竊 勤務 在 此 並 呼籲 全民 發揮 守望相助 精神 共同 守護 家園 如有 發現 可疑 人 事物 請 立即 撥 打 110 報案 斗六 警察 分局 長平 派出所 055327649 關心 您
1,你收到最近毛豬淹死幾千隻香腸肉乾鬆肉排都不要吃分解加工賺翻了這樣的LINE訊息嗎事實上豪雨災害除了重建工作之外，政府也會派化製車與國軍處理，降低不良業者盜賣死豬肉加工流入市場的狀況，做清運化製銷毀的動作。謠言破解與實際狀況,你 收到 最近 毛 豬 淹死 幾 千 隻 香 腸 肉 乾 鬆 肉排 都 不要 吃 分解 加工 賺 翻 了 這樣 的 LINE 訊 息 嗎 事實上 豪雨 災害 除了 重建 工作 之外 政府 也 會 派 化 製 車 與 國 軍 處 理 降低 不良 業者 盜賣 死 豬 肉 加工 流入 市場 的 狀況 做 清運 化 製 銷 毀 的 動 作 謠言 破解 與 實際 狀況
1,大家注意因為中丶南部這次大豪雨造成的泡水車非常非常多，產險公司想要提醒大家及客戶最近外出的時候，車子盡量不要隨便停，盡量要找有人看管的停車場或有監視錄影器照得到的路邊停車，因為中南部泡水車需要很多很多零件。,大家 注意 因為 中 丶 南部 這次 大 豪雨 造成 的 泡水 車 非常 非常 多 產險 公司 想要 提醒 大家 及 客戶 最近 外出 的 時候 車子 盡量 不要 隨便 停 盡量 要 找 有人 看管 的 停 車場 或 有 監視錄 影器 照 得到 的 路邊 停車 因為 中南部 泡水 車 需要 很多很多 零件
1,高雄市政府於今28日清晨6時12分表示，依據中央氣象局最新天氣警特報及觀測資料顯示，高雄市今日已達停止上班及上課標準，因此宣布全市停班停課；市府呼籲市民保持警戒持續進行防災整備，並隨時透過高雄市政府Line,高雄市 政府 於 今 28 日 清晨 6 時 12 分 表示 依據 中央 氣象 局 最新 天氣 警特報 及 觀測 資料 顯示 高雄市 今日 已 達 停止 上班 及 上課 標準 因此 宣布 全市 停班 停課 市府 呼籲 市民 保持 警戒 持續 進行 防災 整備 並 隨時 透過 高雄市 政府 Line
1,這不是謠言詐騙小戴拿金牌了麥當勞慶祝戴資穎奪冠，將在8月31日五上午1030至晚上2359分，限時推出大麥克買1送1活動期間凡至櫃檯或得來速窗口單點大麥克，且出示FB活動頁面之畫面，即可享有大麥克買1送1優惠。不過，單筆消費限購買1次，且不適用歡樂送服務。,這 不是 謠言 詐騙 小 戴 拿 金牌 了 麥 當 勞慶祝 戴資穎 奪 冠 將 在 8 月 31 日 五 上午 1030 至 晚上 2359 分 限 時 推出 大麥克 買 1 送 1 活動 期間 凡 至 櫃 檯 或 得 來 速 窗口 單點 大 麥克 且 出示 FB 活動 頁面 之 畫面 即可 享有 大麥克 買 1 送 1 優惠 不過 單筆 消費 限購 買 1 次 且 不 適用 歡樂 送 服務
1,請一定要牢牢記住，不要唱衰台灣，更不要小看台灣這是美國有線電視新聞網CNN以台灣醫療奇蹟為主題所錄製的錄像。這表明台灣的醫療保健，已達到世界上最好的標準。特別是在肝移植，骨科，顯微外科等領域，它是世界上最好的。許多外國人專程到台灣接受治療。顯然，台灣旅遊業兼醫療的前景無限。這是我們台灣人的驕傲讓我們觀賞這部長約10分鐘的記錄片。,請 一定 要 牢牢 記住 不要 唱衰 台灣 更 不要 小 看台 灣 這 是 美國 有線 電視 新聞 網 CNN 以 台灣 醫療 奇 蹟 為 主 題 所 錄 製 的 錄 像 這 表明 台灣 的 醫療 保健 已 達到 世界 上 最好 的 標準 特別 是 在 肝移植 骨科 顯微 外科 等 領域 它 是 世界 上 最好 的 許多 外國人 專程 到 台灣 接受 治療 顯然 台灣 旅遊業 兼 醫療 的 前景 無限 這 是 我們 台灣 人 的 驕傲 讓 我們 觀賞 這 部長 約 10 分鐘 的 記錄片
1,真厲害台中終於拿下全世界第一上面英文圖表是二氧化碳每年台中市排放量三千八百萬噸!,真 厲害 台中 終 於 拿下 全世界 第一 上面 英文 圖表 是 二氧化碳 每年 台中市 排放量 三千八百 萬噸
1,!爭鮮夏季回饋活動!參加活動立即領取壽司消費券活動只到今天,爭鮮 夏季 回饋 活動 參加 活動 立即 領取 壽司 消費券 活動 只 到 今天
1,高市府公告高市府公告高雄市受熱帶性低氣壓影響，而中央氣象局最新警特報將高雄市列為超大豪雨地區24小時累積雨量500毫米以上及陸上強風特報，恐有致災之虞，因此宣布高雄市於8月24日全日停止上班停止上課。,高 市府 公告 高 市府 公告 高雄市 受熱 帶 性 低 氣壓 影響 而 中央 氣象 局 最新 警特報 將 高雄市 列為 超大 豪雨 地區 24 小 時 累積 雨量 500 毫米 以上 及 陸上 強風 特報 恐 有致災之虞 因此 宣布 高雄市 於 8 月 24 日 全日 停止 上班 停止 上課
1,重要通知因熱帶性低氣壓挾帶龐大雨量來襲，根據中央氣象局預報，台中市明24日豪雨仍有致災之虞，台中市政府宣布，明24日台中市停止上班停止上課。,重要 通知 因 熱帶性 低氣 壓挾 帶 龐大 雨量 來 襲 根據 中央 氣象局 預報 台中市 明 24 日 豪雨 仍 有致災之虞 台中市 政府 宣布 明 24 日 台中市 停止 上班 停止 上課
